station_nm,site_no,N_samples,B1,B2,B3,B4,B2.B1,B3.B1,B4.B1,B3.B2,B4.B2,B4.B3,B4.B3.B1,Latitude,Longitude
150612428,1266,338,218.5,219.5,154.5,281,0.9910352573101762,0.7331588132635253,1.2546603964856948,0.7486532983613955,1.2796154547111354,1.7383601235252197,0.007693123904486807,45.82773775253094,-69.50255445311748
150612468,1270,338,244.5,258.5,184.5,292.5,1.0607555018786903,0.7734118291347207,1.2127273301338723,0.7292335766423357,1.1438584779706273,1.565254417713434,0.006022927816271818,45.84845027692419,-69.38838362974505
150612468,1273,327,254,267,198,307,1.0508474576271187,0.7680412371134021,1.183673469387755,0.7378378378378379,1.141732283464567,1.5045045045045045,0.005898617511520737,45.85894254170295,-69.39523280896314
150612428,1275,316,233,233.5,171.5,265.5,0.9813067784765899,0.7346172658351675,1.1078524249361859,0.749455437950606,1.136928183756542,1.4975490196078431,0.0064008710165685476,45.86462343644505,-69.51707774524856
150611616,1285,315,234,244,187,282,1.0077021822849808,0.7685589519650655,1.1851851851851851,0.760655737704918,1.1666666666666667,1.5208333333333333,0.006528562460765851,45.929209056103154,-69.14977267327411
145081313,1297,176,268.5,278,173.5,293,0.9905532891381947,0.6566051362661172,1.0309286568353926,0.671402427277981,1.0761051536129587,1.6012506012506011,0.005957459857546939,46.02304637867187,-68.15915661964479
150611366,1300,314,230.5,237.5,168,276,1.0367328962625992,0.7633971291866029,1.1793313069908815,0.7363981107225579,1.1312254259501966,1.5083770171651762,0.006152205446623726,46.04045916828558,-69.10146277246108
149808288,1307,201,221,237,171,292,1.0394088669950738,0.782608695652174,1.2830188679245282,0.75,1.228855721393035,1.6352941176470588,0.007070949185043145,46.12041530927492,-68.5400753271354
149808430,1313,343,202,209,154,275,1.0136054421768708,0.7630331753554502,1.355191256830601,0.7464788732394366,1.3645320197044335,1.8401826484018264,0.00880184331797235,46.15919611113674,-69.05857513852904
149808290,1314,313,246,258,200,285,1.0451127819548873,0.8237547892720306,1.1527272727272728,0.7969924812030075,1.1074766355140186,1.441358024691358,0.005685196733912488,46.16118041110552,-68.79995173653023
149808478,1316,344,235.5,248,233.5,265,1.054283323189288,0.9751033057851239,1.1680481776345437,0.9191136381338111,1.0704017671925634,1.1679811416653523,0.004888453631740718,46.17949839823307,-69.31479508506004
145081231,1317,169,226,232,163,302,1.0418410041841004,0.7671568627450981,1.3103448275862069,0.7396226415094339,1.2619926199261993,1.687150837988827,0.007566626489888844,46.18018509979531,-68.37604283578334
149808487,1319,343,226,218,153,228,0.952,0.7251908396946565,1.0262008733624455,0.7704160246533128,1.0701754385964912,1.4022346368715084,0.006110566668588228,46.219202234012954,-69.29670005298516
149808156,1321,325,232,241,173,297,1.0405405405405406,0.784841075794621,1.273076923076923,0.7671232876712328,1.217687074829932,1.5946745562130178,0.0066331658291457285,46.236962833508834,-68.7474369034238
142806733,1323,343,235,238,169,273,1.0163170163170163,0.7374301675977654,1.1650485436893203,0.7297297297297297,1.1514084507042253,1.5572916666666667,0.0064025610244097635,46.25666760106401,-69.28055810717167
145051195,1326,306,235.5,241.5,175,280.5,1.017719298245614,0.7643402927249247,1.207586670096316,0.75462067788899,1.1686405293978623,1.5317693315858452,0.0065211650088078076,46.278378964093235,-68.78671266550255
149808110,1330,298,223.5,238,170.5,309.5,1.0265552595643705,0.7913884411696983,1.3803435601070837,0.790331998665332,1.3073415945756373,1.6667832892759031,0.007248175567549143,46.30475008772332,-68.6555705035207
145051177,1335,322,232.5,226,164,280,1.0014925373134327,0.7535288672914497,1.2455309139784947,0.7679229885752281,1.2621794871794871,1.6591342897604826,0.006969120184225138,46.374303145954975,-68.98559749068833
{DE7B1E80-D00E-4A2B-AEBF-30926F6D8D16},1337,332,237.5,239.5,177,313.5,1.012554218041815,0.7480886850152906,1.3527471047670345,0.7537346711259755,1.34143116989496,1.7955256793284962,0.007069501568784195,46.40754128520736,-69.03937424939289
142806650,1339,318,231,228,164,281,0.9860361295681064,0.7386475162313151,1.2219630616907846,0.7511904761904762,1.2313921658085119,1.6632265665910282,0.00687921243103959,46.448342059846375,-69.20770531416048
142806633,1341,321,237,236,176,288,0.995575221238938,0.7516778523489933,1.2177777777777778,0.7518142235123367,1.1794019933554818,1.613240418118467,0.006520450503852994,46.47811101847918,-69.18943191804345
142806550,1345,330,224.5,232.5,173,305,1.0190795938421227,0.7778691520467836,1.3795253997390362,0.7698127212515702,1.3010286680324934,1.7466814159292037,0.007224392964899485,46.56033238280367,-69.1312005173865
142806540,1347,480,223,231,183.5,302,1.0183501683501683,0.789484126984127,1.362615492492988,0.7863115891741845,1.3142907233019434,1.7190438871473355,0.0072655237695066766,46.60001838217935,-69.15455728870445
142806532,1348,485,241,251,193,308,1.0145118733509235,0.7927272727272727,1.3113207547169812,0.7828282828282829,1.254746835443038,1.5844155844155845,0.00650595808793316,46.627232275908526,-69.16821551523117
103456840,1151,479,224,226,158,259,0.9921259842519685,0.6835599505562423,1.1650485436893203,0.6973365617433414,1.1492537313432836,1.729032258064516,0.007397402597402597,45.32873759004403,-68.9187734023014
150569602,1186,510,237,223,152.5,256.5,0.9521857700409883,0.6857264176641189,1.0805597153116597,0.7054529043219709,1.1365597698700192,1.5941725601131542,0.006610041404752921,45.47401510236529,-69.60023552079427
150569602,1189,517,231,220,154,251,0.9425837320574163,0.6666666666666666,1.119047619047619,0.7157360406091371,1.1638418079096045,1.650887573964497,0.0069657703542805784,45.48690190440976,-69.60464111263506
150569602,1210,316,243.5,235.5,171.5,255.5,0.9897019113676073,0.7181051587301588,1.0700527542632807,0.7326946756050989,1.0840395480225988,1.4673263648321635,0.006008730200083956,45.58866750865149,-69.70748136023069
150569602,1229,328,233,218.5,154,206.5,0.9297430289775834,0.680456153053552,0.893796992481203,0.7283383444418747,0.9486328125,1.3189537223340042,0.00523316180950021,45.64706389604742,-69.64671273107433
150569602,1234,338,230,227,156,227,0.9736049558698228,0.7159500633744755,0.9895791033505026,0.7313999639184556,1.0228510162222637,1.3639333647280432,0.0057912526871245,45.66797262088703,-69.59560251479975
150612244,1299,326,248,241.5,188,244,0.9801661669165418,0.7679056677018634,1.0178321678321678,0.7911987387843282,1.0289351851851851,1.286833855799373,0.004821395316957224,46.03429223152866,-69.3681393109624
150612244,1301,325,246,259,205,260,1.023102310231023,0.8119266055045872,1.091703056768559,0.806949806949807,1.0317460317460319,1.2776470588235294,0.004927322000492732,46.071717466670236,-69.41450504371613
150612244,1302,341,251,266,218,283,1.0506756756756757,0.8461538461538461,1.1568627450980393,0.8132780082987552,1.0914127423822715,1.3513513513513513,0.004935264709652609,46.07565485290043,-69.34350277764212
{21C3C72C-023A-4822-816A-192B47CEED40},1350,490,236.5,241,186.5,300,1.0173949579831931,0.7743024677634505,1.2929212769816796,0.7721314266258086,1.2717450500761527,1.6212338975833067,0.0063152812534000655,46.67900689824009,-69.19101935801848
142806570,1346,270,247.5,252.5,196,283,1.0048872180451127,0.7719568567026194,1.2254211543772437,0.7915147544719152,1.2005646350729258,1.547163268137051,0.005775686379210609,46.59110018007245,-69.36937002285316
142806492,1353,481,234,230,175,289,1,0.7607655502392344,1.2195121951219512,0.7647058823529411,1.2402597402597402,1.6258992805755397,0.006292462723997993,46.7720103689118,-69.26510732202149
150569602,1203,418,231,226,157,235.5,0.9263629885816577,0.693490027212105,0.9919393377185586,0.7396546803652968,1.0500042720437457,1.4440711462450593,0.005707105768682124,45.55459105840107,-69.57545629624026
150569602,1264,249,245,229,166,236,0.9408602150537635,0.7050359712230215,0.970954356846473,0.7575757575757576,1.013986013986014,1.3225806451612903,0.005160778086542279,45.82255627710684,-69.65688394057725
150569478,1200,388,271,371,327,311,1.3692928224286707,1.1932759919638372,1.2105452326054524,0.8640890981528432,0.8719754948043181,0.9881472152253009,0.003552027697516271,45.540585021992186,-69.72884045427669
142806594,1343,253,242,251,184,304,1.005012531328321,0.7364864864864865,1.2722222222222221,0.7330677290836654,1.2135593220338983,1.6775510204081632,0.006706866847157274,46.54911774365426,-69.39146932767403
150569602,1274,259,232,236,174,249,0.969187675070028,0.728486646884273,1.0575539568345325,0.7335640138408305,1.074766355140187,1.456140350877193,0.005885650224215246,45.86312963759215,-69.63791938379694
{784E1A9D-6304-42CA-9BB5-589AAE44AC02},1202,249,237,233,170,259,0.9880952380952381,0.7376237623762376,1.1428571428571428,0.746177370030581,1.141732283464567,1.5032679738562091,0.00630428691510227,45.554368103348395,-69.76934692824622
149808315,1332,216,259.5,253.5,201,281,0.9815257206561554,0.760796396023198,1.0885853827779925,0.7947031876312274,1.0930118271467417,1.3683763586956523,0.005016195441387258,46.32121308881264,-69.524123124913
150569602,1240,213,268,263,200,282,0.981042654028436,0.7676767676767676,1.0463215258855585,0.7875,1.0621468926553672,1.3583815028901733,0.004984823110738957,45.6874767288948,-69.74641377152832
150569602,1255,223,244,231,170,235,0.9489164086687306,0.7175732217573222,0.9826388888888888,0.7635467980295566,1.0056179775280898,1.3333333333333333,0.005003485014437916,45.7915833611896,-69.69694896354245
150569602,1235,258,270.5,258.5,195,262.5,0.9585240274599542,0.7414120886324899,0.9845325762280779,0.7886821294880899,0.9966887417218543,1.299115724721261,0.004782204223477181,45.6705143084875,-69.71622119829544
150569602,1244,212,257,253,193.5,249,0.9529582475191911,0.7335261309646768,0.9839208410636981,0.7909491151399766,1.0195324398416084,1.2817851401411895,0.004874153704991141,45.73014140777418,-69.74012643904297
{909232BA-54DA-406B-B128-B7294DAD54D3},1349,396,227.5,232,182.5,293,1.03426516985839,0.8024785801713586,1.3082964156262586,0.7939516129032258,1.2610191637630663,1.6171191900598252,0.00685464659036098,46.639753431666605,-69.37713777688826
150611318,1318,196,251,260.5,208,283,0.9959295110449243,0.7885630616713459,1.1209447697420478,0.8022235186921095,1.0841259628927646,1.3993406593406594,0.0052246985750822065,46.21551009834071,-69.62614735701584
150569602,1277,199,260,263,206,286,0.9907578558225508,0.7817258883248731,1.1,0.7903225806451613,1.0833333333333333,1.3964497041420119,0.0048747021015382395,45.86868567750473,-69.70855600358458
106404394,473,577,231,246,182,257,1.0534351145038168,0.7782608695652173,1.1821862348178138,0.7341040462427746,1.1271929824561404,1.5555555555555556,0.0064520131521806565,43.94610858550312,-69.77304798212056
106404394,476,568,242.5,249.5,184.5,268,1.0552785145888595,0.7723556061633879,1.2078991268929955,0.7280003977329224,1.138984415014268,1.5679540526284943,0.0062796963064700685,43.95073267329554,-69.7707158722696
106403894,501,544,219,219,159,277,0.9942127336371442,0.7344153936545241,1.2372495665575034,0.7413610485899642,1.2359948320413436,1.7149767801857585,0.0072984871047915255,44.01431945431768,-69.4696507464441
106403680,515,365,234,234,177,273,1.015625,0.7777777777777778,1.1867219917012448,0.7590618336886994,1.17,1.5780346820809248,0.006369779550238174,44.04729896570897,-69.44417144302471
106403680,530,347,229,243,184,287,1.053968253968254,0.7978339350180506,1.3189964157706093,0.7569892473118279,1.2396694214876034,1.6684491978609626,0.006986692015209125,44.083738739517734,-69.46353285979878
106403550,537,357,230,246,169,291,1.0775681341719077,0.7692307692307693,1.3142857142857143,0.7106382978723405,1.2098765432098766,1.7440944881889764,0.006917213037613327,44.09965773027853,-69.51695289041906
106402954,538,205,234,247,184,272,1.0341880341880343,0.7896678966789668,1.2238805970149254,0.7697368421052632,1.1684782608695652,1.5648854961832062,0.006025382127436011,44.10051387768079,-69.27630858386775
106403550,541,338,238,252.5,191.25,283.5,1.0545735043774318,0.7781454214575234,1.270447755402941,0.7289702581369248,1.170272078501338,1.5905441570026762,0.006382521821172327,44.119179674690514,-69.46736768670473
106454579,546,459,325,455,309,316,1.32398753894081,0.9392156862745098,1.0023809523809524,0.6774193548387096,0.753004005340454,1.0948616600790513,0.003207130659336082,44.134113204118506,-70.1002300628161
106403550,558,366,219,227.5,164.5,257,1.056808632222932,0.7783534095549204,1.2187585452556742,0.7335261309646768,1.132402490386376,1.565126050420168,0.006695414383797807,44.17598862211142,-69.47588011061576
106402252,559,224,211,221.5,170.5,272.5,1.037706611570248,0.7873497854077254,1.3374741597121202,0.7575878226483572,1.286857142857143,1.7454533386433027,0.007499829863098367,44.17984128542159,-69.2776819869922
106402762,564,370,202.5,216.5,158,293,1.0500696378830083,0.8111111111111111,1.4862256618837795,0.7510923932243729,1.4097856292179438,1.8607624831309042,0.008575869334384228,44.185843235439535,-69.52180885146628
106402762,565,369,206,216,159,292,1.0613382899628252,0.7981818181818182,1.4340425531914893,0.7453703703703703,1.3513513513513513,1.8225,0.00839591011111419,44.18690004238919,-69.52060043508078
106402130,567,219,210,218,149,256,1.0227272727272727,0.7232704402515723,1.3,0.7072243346007605,1.2653061224489797,1.8032786885245902,0.00773901409900175,44.189553207516006,-69.24381511449128
152433647,572,354,221.5,238,156,283.5,1.0676445167522497,0.7188398504887867,1.3124856513642895,0.6700865914458147,1.2115161557580778,1.877170868347339,0.008374418719821287,44.194930883386455,-69.95100624606253
106402252,573,226,224.5,235,171,264,1.023744099203833,0.7772664322999894,1.2845040331371267,0.7420614919354839,1.1967080138972634,1.627252721108666,0.006783371901249089,44.199537134774666,-69.27219729269646
106402130,575,213,212,223,162,266,1.0533807829181494,0.7376425855513308,1.3768115942028984,0.7004048582995951,1.2529274004683841,1.8990825688073394,0.007783261918967294,44.20266296461312,-69.24624086546436
106402380,576,366,233.5,260.5,196,302.5,1.0896191687303394,0.8265641467854747,1.3110938127762153,0.7482265935503345,1.1768564267812387,1.5807077625570776,0.006465724019535974,44.21461781453741,-69.55209506582126
106402380,578,367,241,270,197,308,1.0886699507389161,0.82421875,1.3274021352313168,0.7482758620689656,1.2057142857142857,1.5868263473053892,0.006260239587560686,44.216379159453524,-69.55638026193363
152433596,581,375,262,303,195,308,1.1255707762557077,0.7379912663755459,1.2226415094339622,0.6299559471365639,1.1130136986301369,1.7191780821917808,0.005999328746433966,44.22691601524282,-70.04512003289656
152433596,582,372,262.5,298.5,196.5,312.5,1.1223358694009171,0.7345530733712333,1.2029417773237998,0.6427667303773275,1.0885271854746945,1.6586973863263104,0.005802838878542986,44.231022847313035,-70.04434860841431
152433596,583,375,262,304,195,303,1.125748502994012,0.75,1.1951219512195121,0.6479400749063671,1.0784671532846715,1.6398809523809523,0.005743107211732045,44.23139741180154,-70.04499963716812
106401716,584,198,243,240.5,159,260.5,0.9894385576246508,0.6605954055321144,1.138144891978464,0.6838201025322355,1.132962500866431,1.6962375859434684,0.006784538498628578,44.23501820185693,-69.21787206456234
152433596,585,381,260,305,195,303,1.1208053691275168,0.7346938775510204,1.2296296296296296,0.6510067114093959,1.1176470588235294,1.6421471172962228,0.005739290074771186,44.2350404973622,-70.04308222371513
{52663C5A-D077-4979-9F77-BC2A9F382BEC},589,207,240,246,173,290,1.0218579234972678,0.7214611872146118,1.2072727272727273,0.7063197026022305,1.188235294117647,1.6615384615384616,0.006710336233610128,44.244261918340726,-69.11061284782275
152433595,591,395,271,310,204,263,1.1192307692307693,0.7589743589743589,0.9964285714285714,0.6666666666666666,0.9010989010989011,1.3003802281368821,0.004516413306895792,44.25086584700088,-69.94375128864857
106401792,594,231,213,217,161,276,1.0270758122743682,0.7969543147208121,1.3157894736842106,0.7474226804123711,1.2580645161290323,1.7142857142857142,0.007738154038657841,44.25629257298292,-69.26632019750804
152433527,597,369,276,323,220,285,1.125506072874494,0.7736842105263158,1.0724637681159421,0.6698113207547169,0.9708939708939709,1.3564954682779455,0.0047217739525431835,44.26053317808475,-69.98759317020605
{52663C5A-D077-4979-9F77-BC2A9F382BEC},600,203,232,240,162,272,1.032846715328467,0.7090909090909091,1.2277777777777779,0.6822916666666666,1.1906976744186046,1.7633587786259541,0.0069987736287901205,44.26309716119048,-69.11329722665693
152433595,606,401,251,306,195,275,1.1396648044692737,0.7665198237885462,1.1288782816229117,0.649706457925636,0.9746543778801844,1.4506172839506173,0.005333888946765288,44.2811030112443,-69.9250052278199
152433355,609,330,191.5,233.5,166,516.5,1.187624399953167,0.8618037135278515,2.5839078874793158,0.7120034707601219,2.2021303369455794,2.9933628318584073,0.015140172767913114,44.283212166042574,-69.68145804648279
152433519,610,397,259,282,200,322,1.099125364431487,0.7801418439716312,1.2785714285714285,0.7058823529411765,1.1637931034482758,1.63718820861678,0.006028813028499843,44.284046017939566,-70.04476776391334
106401662,611,342,215.5,232,165,279,1.0784775318578137,0.7511928403786139,1.2523584905660377,0.6989121534682419,1.1681457629780885,1.7116732328206683,0.0071055136829357764,44.29082831064186,-69.37415909738456
106401846,613,383,219,223,164,298,1.0266666666666666,0.7834394904458599,1.3825503355704698,0.748898678414097,1.3246753246753247,1.8275862068965518,0.0078026321150633585,44.291679998943074,-69.51330088665628
106401662,616,340,217,233,158,292.5,1.0646654719235364,0.7404807004658175,1.3650063635311813,0.6966909955715925,1.2603051073349518,1.798921832884097,0.008165732032802896,44.292206172867374,-69.36782717388867
152433527,617,406,257,307.5,204,288,1.1771423787998374,0.7875549018817747,1.2780860696364882,0.6531348730798563,1.093191246932336,1.5866634363242504,0.005842788297197148,44.29273680589274,-69.97644541757244
106453289,621,363,247,258,189,268,1.0582822085889572,0.7662835249042146,1.1071428571428572,0.7215568862275449,1.0349462365591398,1.4470046082949308,0.005656108597285068,44.311175188748734,-70.07778294811305
152433595,629,362,255.5,304.5,189,274.5,1.1629556325251524,0.7476635514018692,1.1356236786469345,0.6421609386548411,0.9823474811319712,1.4654356479433879,0.005107838589981447,44.31764534437728,-69.88332155117227
106453289,630,357,243,253,181,262,1.048780487804878,0.7456140350877193,1.0827067669172932,0.7111650485436893,1.024561403508772,1.4429530201342282,0.005806568680820178,44.319834762994525,-70.07627577195699
152433387,633,375,240,253,178,294,1.0337078651685394,0.7229551451187335,1.251572327044025,0.6926070038910506,1.1822222222222223,1.7458745874587458,0.006813088301210219,44.32238982789816,-69.96304581890683
106453289,635,364,242.5,260.5,183,259,1.0457687473816506,0.7414757228587017,1.053562421185372,0.7112841003031138,1.014642857142857,1.425504134629334,0.005542080742373223,44.324200222925846,-70.08499777361753
106453289,644,374,249.5,260,187,267,1.0353232353232353,0.7653316645807259,1.1064368776778086,0.7252129643631231,1.0580331820760067,1.446222222222222,0.005502563428757541,44.33442494164141,-70.07373854345758
151718263,647,195,240,255,186,304,1.041044776119403,0.788235294117647,1.3452380952380953,0.7486338797814208,1.2857142857142858,1.7043010752688172,0.007322303921568627,44.3374036211451,-69.04030620151308
106401482,658,351,224,219,164,270,1.010204081632653,0.7574123989218329,1.2838983050847457,0.7459807073954984,1.2695417789757413,1.7317073170731707,0.007676193326350442,44.35873150148373,-69.43466463957877
{3D8356D2-DBFB-4A6C-8C1C-FB0C8B564149},660,369,236,241,173,290,1.0346320346320346,0.7232704402515723,1.2407407407407407,0.7073170731707317,1.1824324324324325,1.7197802197802199,0.007051364434734182,44.362486064570724,-70.058421531339
152433204,663,371,294,387,270,306,1.280130293159609,0.9090909090909091,1.122340425531915,0.6898148148148148,0.8894736842105263,1.1983122362869199,0.003929064457895296,44.36675788337993,-69.60731211416609
152433204,664,366,285.5,378.5,263,303,1.273908822101593,0.9077266922094509,1.119907917125413,0.6837076357697018,0.8818348847183743,1.232744933221257,0.004079249282327365,44.367493635053755,-69.59892454508456
152433204,667,374,289.5,381,270,318.5,1.2749858757062147,0.8965602001127804,1.1216525722339674,0.6742970046284167,0.9045989325091723,1.20698015088259,0.003955507541863957,44.37307642957267,-69.60345499175486
152433387,669,369,229,244,169,285,1.0611620795107033,0.7414634146341463,1.3130081300813008,0.6866666666666666,1.231638418079096,1.7553191489361701,0.0071648610293863135,44.38157547618054,-69.95855104504497
120022687,671,355,249,258,170,277,1.0297029702970297,0.6725978647686833,1.112781954887218,0.6556776556776557,1.0698689956331877,1.6853932584269662,0.006457460065707488,44.38291320649657,-69.34019412466046
120022687,682,354,220,240.5,158,313,1.1061967694566812,0.7446935670820052,1.4629120879120878,0.6748410194782435,1.3241968601616974,2.016327979412548,0.008886491868569532,44.391875999613994,-69.31933890903349
120022687,685,382,236.5,250.5,156,298,1.060524004683841,0.6740205963808448,1.2721370773830682,0.6458895032673765,1.1980149371069184,1.9339776329693554,0.007731375358718944,44.39330737105215,-69.34563422794567
106452681,687,384,229,238,162.5,302,1.0393052612994351,0.718349358974359,1.364513859144588,0.6915000192655956,1.2830339826292267,1.9154929577464788,0.007896421493024096,44.39501074765457,-70.02503178265079
106401136,689,212,219,219,157,275,1.0279634581105168,0.7510930370200661,1.2926314575645756,0.7387058423913043,1.2597731997145605,1.7540219792669802,0.007552568692870419,44.399229057251134,-69.18247572040008
152433156,690,359,286,359,235,290,1.2348754448398576,0.8385650224215246,1.0647773279352226,0.64,0.850828729281768,1.2941176470588236,0.004372552175545898,44.40473604705213,-69.65847138055227
152433156,696,372,294,371,250,286.5,1.2335879223751078,0.8405019063771184,1.0183026402240267,0.6567129233053509,0.8196385542168674,1.2104801638308533,0.003864020853979642,44.41249934198619,-69.6513992462815
152433096,698,381,270,349,222,277,1.248888888888889,0.8262411347517731,1.0757575757575757,0.6476190476190476,0.8913934426229508,1.2975206611570247,0.0044685785395101535,44.41794836347349,-69.56167321488407
152433202,705,386,230.5,234.5,164,291.5,1.024324502005128,0.711614973262032,1.3307291666666665,0.6932735934664247,1.2777777777777777,1.8805673014599216,0.007518484986950621,44.42631363704976,-69.98233589006405
152433096,708,351,296,390,253,276,1.2492307692307691,0.8343373493975904,0.9752577319587629,0.6442307692307693,0.7735191637630662,1.1740506329113924,0.0036459962464810763,44.43288635200255,-69.56963716936552
106452553,709,372,227.5,231,160.5,291.5,1.0173241337933103,0.704130613276069,1.3196470345397,0.6927142027797699,1.2860496311200538,1.899079457364341,0.007498936538594856,44.43397437265958,-70.03114075109401
106452553,710,376,233,239,165.5,287,1.0458982322583659,0.7217592592592592,1.277216748768473,0.6955277928661958,1.1915110356536502,1.7272727272727273,0.007086827013721878,44.43833091438879,-70.02277547751774
152433096,722,354,278,354,234.5,290.5,1.2160235766833103,0.8432688411669368,1.111225777838428,0.6686656277905205,0.9043557168784029,1.2927381648158973,0.004515929976456293,44.46767179932047,-69.51634199357474
106452057,727,360,227,231,151.5,279,1.0166333803258145,0.6766572802090951,1.2503043102057578,0.6670197740112994,1.2089643847846188,1.8546590566227497,0.007539909000552389,44.47318324822252,-70.02720782396487
152433117,730,379,226,231,162,249,1.0245499181669395,0.7379134860050891,1.1434977578475336,0.7103825136612022,1.0721649484536082,1.5285714285714285,0.006360544217687074,44.47525227111133,-69.79134813284391
152433117,734,385,231,229,165,260,1.0168539325842696,0.7415611814345991,1.1866197183098592,0.7286585365853658,1.1428571428571428,1.6096256684491979,0.006471085355547507,44.48882577471802,-69.78231845321068
106452057,735,361,243,252,172,283,1.0135135135135136,0.7067901234567902,1.179930795847751,0.6958333333333333,1.1262135922330097,1.7007299270072993,0.00652970879158885,44.493900231716836,-70.02829584462191
106452057,736,359,241,249,167,280,1.0235042735042734,0.6916666666666667,1.168,0.6844262295081968,1.1275720164609053,1.7086092715231789,0.0063137701323889035,44.494992711474936,-70.03085090952554
106452057,738,369,234,240,157,264,1.0176991150442478,0.6818181818181818,1.1764705882352942,0.6653225806451613,1.1359223300970873,1.7592592592592593,0.006988198122851036,44.504249805261885,-70.0269759507101
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},740,393,240,248,172,287,1.0347490347490347,0.7157057654075547,1.2155963302752293,0.6947368421052632,1.156479217603912,1.7083333333333333,0.0065541031227305735,44.505551862769494,-69.91416069405791
152432422,744,356,228,247.5,187,309,1.088235294117647,0.8256150353711329,1.369077620967742,0.7598488817521825,1.2462686567164178,1.660697032436163,0.0066800451046622345,44.51507650261965,-69.30496722633823
152432888,748,393,258,304,183,279,1.141350210970464,0.7398568019093079,1.1452145214521452,0.6342592592592593,1,1.5158730158730158,0.005411331965763599,44.52059686972382,-69.7863583987651
106451903,749,379,229,231,161,287,1.0354330708661417,0.7269076305220884,1.3265306122448979,0.7045454545454546,1.2672413793103448,1.8564102564102565,0.007636603028308098,44.5209045476965,-69.99272113641752
152433117,750,397,213,217,153,289,1.062240663900415,0.7625,1.4285714285714286,0.7094017094017094,1.3170731707317074,1.9142857142857144,0.008716707021791767,44.52090900679756,-69.74962878338786
106451903,754,369,237,242,174,304,1.0213903743315509,0.7248322147651006,1.3235294117647058,0.7165775401069518,1.3135888501742161,1.8592592592592592,0.007135477205217616,44.5300813776645,-69.99259182248697
{C4A423E4-F036-44DC-A8C3-BC919DFA0A2F},755,365,247,253,174,278,1.030701754385965,0.7290836653386454,1.1477272727272727,0.7095709570957096,1.0666666666666667,1.5700934579439252,0.0061360448807854144,44.53087063855096,-69.89696194129476
152432573,757,351,228,249,180,285,1.0809248554913296,0.7919799498746867,1.3604336043360434,0.74,1.2175824175824175,1.6626506024096386,0.007045129671227282,44.53130317135315,-69.56233762094104
152433086,758,390,233,237.5,162,243,1.0097756287745585,0.6986998304126626,1.046998046998047,0.6905505952380953,1.0416666666666667,1.5061273602369494,0.006062787491761959,44.532507128637576,-69.8685396311801
152432573,759,366,225,246.5,187.5,299,1.0754374733247971,0.8309595959595959,1.3587324625060475,0.7604478542914171,1.220654478007419,1.6075864900934196,0.006949799799668561,44.533296389524025,-69.56030427086066
152433086,764,369,253,262,183,262,0.9978354978354979,0.7094339622641509,1.0410714285714286,0.7182320441988951,1.0249433106575965,1.4557522123893805,0.005192629815745394,44.5456168857347,-69.8549572093713
151717690,766,182,267,266.5,165.5,269.5,1.023941905204854,0.6682170542635659,1.0083546542847217,0.6457247499647838,0.9840992358421439,1.6272534259795406,0.005938617212991043,44.54667369268438,-68.99050696094818
151717690,768,187,271,272,178,276,1.0210526315789474,0.6526104417670683,1.0185185185185186,0.6559766763848397,0.9778761061946902,1.5871559633027523,0.00551058672886084,44.5505977016114,-68.9888972254679
150099592,770,191,250,251,196,286,1.0134048257372654,0.8,1.161764705882353,0.766,1.1292134831460674,1.5420560747663552,0.006106470377415709,44.55261321528755,-68.65330528018555
152433086,771,378,253.5,249,177,285.5,1.0157613284548268,0.719449975111996,1.1317876811458,0.7091884084264293,1.1170077340635058,1.5677055103884372,0.005830927456737132,44.56031854190792,-69.87818466675871
{209807EF-DFED-4E07-9A11-B186DF0ABE7B},772,384,246,266.5,183,311,1.0733701069980728,0.7323725189000332,1.2437985201358563,0.6900232543117369,1.1334841628959276,1.6980492424242426,0.006581743458411173,44.56173653604291,-69.76260030835233
{209807EF-DFED-4E07-9A11-B186DF0ABE7B},774,396,245,258.5,178,288.5,1.0658994680273586,0.7319504958434685,1.2429401529825022,0.6826398852223816,1.1404807084123973,1.6774715660542432,0.006469295526200758,44.56520125756144,-69.76460244472536
{209807EF-DFED-4E07-9A11-B186DF0ABE7B},775,383,245,271,178,297,1.0772200772200773,0.7138728323699421,1.249084249084249,0.6666666666666666,1.1428571428571428,1.7263157894736842,0.006606696651674163,44.5661911779953,-69.76166389713111
150099453,777,187,229,239,154,262,1.028169014084507,0.75177304964539,1.1540616246498598,0.7238095238095238,1.1065573770491803,1.5583333333333333,0.006644417475728155,44.575804999866534,-68.69671462894085
150099426,793,202,233.5,266,174,273,1.1073165644683602,0.7588638195004029,1.1217612044817926,0.6787593984962406,1.0229664791373652,1.5092225609756098,0.00601818511459266,44.59231259196639,-68.78959324478308
152432466,802,388,310.5,368.5,239.5,297.5,1.1692910607762996,0.7600770865602824,0.9571300892544415,0.6179451510333863,0.8428032518423207,1.2666348207260874,0.004020651338801646,44.60460187446969,-69.7785148400121
152432466,804,387,312,363,233,283,1.1578947368421053,0.7272727272727273,0.93646408839779,0.6156156156156156,0.8071625344352618,1.2592592592592593,0.0038408032420008467,44.61026939190861,-69.7822203529875
